998541 -0.0001910 -0.0000940 -0.7259000 0.4782000 73.9060000
986401 -0.0001890 -0.0000900 -0.7347000 0.4711000 73.8960000
986244 -0.0001900 -0.0000920 -0.7301000 0.4731000 73.9210000
974401 -0.0001920 -0.0000940 -0.7355000 0.4794000 73.9680000
971526 -0.0001890 -0.0000930 -0.7299000 0.4741000 73.9020000
965860 -0.0001910 -0.0000940 -0.7099000 0.4701000 73.9080000
961913 -0.0001920 -0.0000940 -0.7318000 0.4740000 73.9620000
961794 -0.0001900 -0.0000930 -0.7368000 0.4762000 73.9600000
961621 -0.0001920 -0.0000960 -0.7272000 0.4788000 73.9830000
960694 -0.0001910 -0.0000950 -0.7343000 0.4713000 73.9860000
958255 -0.0001920 -0.0000940 -0.7304000 0.4789000 73.9100000
957874 -0.0001910 -0.0000920 -0.7148000 0.4665000 73.9110000
957680 -0.0001900 -0.0000950 -0.7373000 0.4655000 73.9810000
954126 -0.0001900 -0.0000950 -0.7361000 0.4719000 73.9580000
951685 -0.0001920 -0.0000950 -0.7341000 0.4756000 73.9670000
951021 -0.0001890 -0.0000940 -0.7155000 0.4745000 73.9160000
949978 -0.0001930 -0.0000930 -0.7139000 0.4664000 73.9000000
949581 -0.0001920 -0.0000930 -0.7359000 0.4653000 73.9810000
945587 -0.0001920 -0.0000960 -0.7345000 0.4690000 73.9860000
945043 -0.0001910 -0.0000950 -0.7355000 0.4690000 73.9690000
942023 -0.0001910 -0.0000960 -0.7376000 0.4813000 73.9680000
940901 -0.0001920 -0.0000970 -0.7327000 0.4802000 73.9860000
938772 -0.0001930 -0.0000910 -0.7064000 0.4601000 73.9250000
938586 -0.0001910 -0.0000950 -0.7334000 0.4733000 73.9880000
935439 -0.0001900 -0.0000920 -0.7111000 0.4574000 73.9260000
932913 -0.0001890 -0.0000930 -0.7205000 0.4697000 73.9210000
931918 -0.0001890 -0.0000920 -0.7289000 0.4714000 73.9120000
931816 -0.0001920 -0.0000950 -0.7341000 0.4694000 73.9720000
930908 -0.0001900 -0.0000950 -0.7154000 0.4616000 73.9300000
930661 -0.0001920 -0.0000970 -0.7330000 0.4763000 73.9860000
928510 -0.0001900 -0.0000910 -0.7119000 0.4596000 73.9290000
926607 -0.0001920 -0.0000970 -0.7313000 0.4670000 73.9930000
926427 -0.0001910 -0.0000930 -0.7154000 0.4568000 73.9380000
922434 -0.0001920 -0.0000960 -0.7330000 0.4810000 73.9610000
916316 -0.0001890 -0.0000930 -0.7307000 0.4724000 73.9180000
915151 -0.0001920 -0.0000950 -0.7361000 0.4736000 73.9840000
913580 -0.0001910 -0.0000920 -0.7089000 0.4484000 73.9300000
912282 -0.0001920 -0.0000910 -0.7086000 0.4462000 73.9430000
910931 -0.0001870 -0.0000870 -0.6882000 0.4349000 73.8790000
909411 -0.0001910 -0.0000950 -0.7318000 0.4237000 73.9610000
909064 -0.0001910 -0.0000940 -0.7097000 0.4496000 73.9300000
908268 -0.0001900 -0.0000920 -0.7256000 0.4499000 73.9360000
907152 -0.0001910 -0.0000930 -0.7146000 0.4523000 73.9390000
906524 -0.0001880 -0.0000910 -0.7121000 0.4453000 73.9280000
906211 -0.0001860 -0.0000880 -0.6876000 0.4349000 73.8910000
905406 -0.0001890 -0.0000890 -0.7104000 0.4412000 73.9240000
903457 -0.0001900 -0.0000930 -0.7150000 0.4537000 73.9320000
900265 -0.0001860 -0.0000870 -0.6876000 0.4312000 73.8960000
900168 -0.0001890 -0.0000930 -0.7197000 0.4550000 73.9480000
899312 -0.0001870 -0.0000880 -0.6898000 0.4349000 73.9000000
899052 -0.0001920 -0.0000940 -0.7102000 0.4536000 73.9450000
898081 -0.0001880 -0.0000910 -0.7293000 0.4480000 73.9350000
897228 -0.0001900 -0.0000910 -0.7195000 0.4525000 73.9410000
896964 -0.0001890 -0.0000930 -0.7151000 0.4516000 73.9440000
895369 -0.0001870 -0.0000930 -0.7259000 0.4446000 73.9490000
892222 -0.0001910 -0.0000940 -0.7312000 0.4732000 73.9740000
891024 -0.0001870 -0.0000870 -0.6854000 0.4284000 73.8870000
890829 -0.0001880 -0.0000910 -0.7274000 0.4426000 73.9470000
889136 -0.0001870 -0.0000890 -0.7062000 0.4450000 73.8980000
888867 -0.0001910 -0.0000950 -0.7330000 0.4622000 73.9780000
888679 -0.0001900 -0.0000930 -0.7283000 0.4791000 73.9190000
888516 -0.0001920 -0.0000930 -0.7120000 0.4574000 73.9450000
886024 -0.0001890 -0.0000930 -0.7058000 0.4482000 73.9380000
885069 -0.0001860 -0.0000900 -0.6890000 0.4327000 73.8970000
880222 -0.0001860 -0.0000870 -0.6871000 0.4317000 73.8920000
879786 -0.0001920 -0.0000940 -0.7045000 0.4469000 73.9330000
879775 -0.0001880 -0.0000920 -0.7181000 0.4449000 73.9340000
879489 -0.0001900 -0.0000940 -0.7133000 0.4518000 73.9420000
878159 -0.0001910 -0.0000920 -0.7120000 0.4716000 73.9030000
876336 -0.0001890 -0.0000910 -0.7068000 0.4480000 73.9340000
875330 -0.0001900 -0.0000930 -0.7144000 0.4421000 73.9370000
871837 -0.0001890 -0.0000920 -0.7095000 0.4511000 73.9320000
870404 -0.0001890 -0.0000900 -0.6935000 0.4387000 73.9010000
868035 -0.0001880 -0.0000920 -0.7099000 0.4470000 73.9420000
865015 -0.0001870 -0.0000880 -0.6887000 0.4374000 73.8990000
862447 -0.0001870 -0.0000870 -0.6932000 0.4282000 73.9160000
861855 -0.0001920 -0.0000930 -0.7277000 0.4207000 73.9660000
860450 -0.0001870 -0.0000890 -0.6992000 0.4432000 73.9080000
855589 -0.0001890 -0.0000920 -0.7176000 0.4495000 73.9480000
854812 -0.0001910 -0.0000920 -0.7204000 0.4496000 73.9530000
853991 -0.0001910 -0.0000940 -0.7148000 0.4741000 73.9200000
852393 -0.0001870 -0.0000880 -0.6924000 0.4290000 73.9070000
850104 -0.0001920 -0.0000930 -0.7377000 0.4643000 74.0370000
843709 -0.0001900 -0.0000930 -0.7202000 0.4614000 73.9480000
842103 -0.0001910 -0.0000910 -0.7048000 0.4413000 73.9320000
839781 -0.0001910 -0.0000940 -0.7141000 0.4636000 73.9240000
839206 -0.0001910 -0.0000920 -0.7309000 0.4638000 74.0330000
836342 -0.0001930 -0.0000960 -0.7281000 0.4715000 73.9720000
831764 -0.0001910 -0.0000940 -0.7262000 0.4568000 73.9910000
828676 -0.0001910 -0.0000930 -0.7201000 0.4546000 73.9450000
826628 -0.0001920 -0.0000920 -0.7118000 0.4724000 73.9080000
820933 -0.0001910 -0.0000950 -0.7310000 0.4809000 73.9880000
820200 -0.0001900 -0.0000940 -0.7301000 0.4206000 73.9650000
817649 -0.0001890 -0.0000930 -0.7088000 0.4468000 73.9330000
816121 -0.0001930 -0.0000950 -0.7329000 0.4721000 74.0400000
815935 -0.0001860 -0.0000900 -0.7028000 0.4447000 73.8990000
