     24187  0.000239  -7.9e-05    0.1375    0.5902   74.0441
     23304  0.000239  -7.9e-05    0.1381    0.5891   74.0466
     23491  0.000239  -7.9e-05    0.1383    0.5852   74.0443
     24236  0.000239  -7.9e-05     0.141    0.5951   74.0423
     22165  0.000239  -7.9e-05    0.1417    0.5928   74.0439
     24370  0.000239  -7.9e-05    0.1423    0.5907   74.0224
     23689  0.000239  -7.9e-05    0.1436    0.5957   74.0374
     22437  0.000239  -7.9e-05    0.1438    0.5894   74.0441
     24142  0.000239  -7.9e-05    0.1455    0.5953   74.0501
     24069  0.000239  -7.9e-05    0.1456    0.5904   74.0381
     24303  0.000239  -7.9e-05    0.1457    0.5948   74.0551
     23944  0.000239  -7.9e-05    0.1468    0.5987   74.0635
     24312  0.000239  -7.9e-05    0.1559    0.5823   74.0277
     23110  0.000239  -7.8e-05    0.1349    0.5888   74.0279
     23747  0.000239  -7.8e-05    0.1351    0.5845   74.0422
     24212  0.000239  -7.8e-05    0.1387     0.589   74.0508
     23195  0.000239  -7.8e-05    0.1393    0.5816   74.0383
     23948  0.000239  -7.8e-05    0.1395    0.5933    74.033
     24097  0.000239  -7.8e-05    0.1396    0.5875   74.0378
     25105  0.000239  -7.8e-05    0.1397    0.5856   74.0392
     22176  0.000239  -7.8e-05    0.1401    0.5912   74.0446
     22556  0.000239  -7.8e-05    0.1412    0.5961   74.0469
     25133  0.000239  -7.8e-05    0.1427    0.5868   74.0453
     24773  0.000239  -7.8e-05    0.1433    0.5899     74.03
     21056  0.000239  -7.8e-05    0.1436    0.5698   74.0183
     24887  0.000239  -7.8e-05    0.1437    0.5857   74.0413
     23402  0.000239  -7.8e-05    0.1451    0.6106   74.0677
     24016  0.000239  -7.8e-05    0.1458    0.5942   74.0387
     19653  0.000239  -7.8e-05    0.1459    0.5787   74.0222
     24693  0.000239  -7.8e-05    0.1461    0.5851   74.0261
     16722  0.000239  -7.8e-05    0.1468    0.5908    74.038
     23877  0.000239  -7.8e-05    0.1476    0.5967   74.0451
     24853  0.000239  -7.8e-05    0.1484    0.5846   74.0313
     24698  0.000239  -7.8e-05    0.1487    0.5894   74.0349
     23945  0.000239  -7.8e-05    0.1573    0.5833   74.0271
     22702  0.000239  -7.7e-05    0.1318      0.59   74.0393
     23761  0.000239  -7.7e-05    0.1329    0.5893   74.0453
     20424  0.000239  -7.7e-05    0.1333    0.5884   74.0424
     21022  0.000239  -7.7e-05    0.1344    0.5869   74.0372
     18911  0.000239  -7.7e-05    0.1351    0.5828   74.0465
     19034  0.000239  -7.7e-05     0.136    0.5875    74.048
     23697  0.000239  -7.7e-05    0.1371    0.5888   74.0299
     24090  0.000239  -7.7e-05    0.1381    0.5889   74.0418
     21111  0.000239  -7.7e-05    0.1385    0.5867   74.0483
     14834  0.000239  -7.7e-05    0.1387    0.5896    74.045
     24565  0.000239  -7.7e-05    0.1388    0.5863   74.0327
     20548  0.000239  -7.7e-05    0.1393    0.5871   74.0382
     22571  0.000239  -7.7e-05    0.1396    0.5885   74.0369
     20987  0.000239  -7.7e-05    0.1415    0.6228   74.1021
     24813  0.000239  -7.7e-05    0.1421    0.5868   74.0399
     18673  0.000239  -7.7e-05    0.1423    0.5823   74.0276
     22720  0.000239  -7.7e-05    0.1449    0.5917   74.0536
     24503  0.000239  -7.7e-05     0.145    0.5908   74.0349
     23907  0.000239  -7.7e-05    0.1463    0.5888   74.0399
     21197  0.000239  -7.7e-05    0.1464    0.5905   74.0514
     23556  0.000239  -7.7e-05    0.1475    0.5832    74.013
     20414  0.000239  -7.6e-05    0.1305    0.5807   74.0203
     24022  0.000239  -7.6e-05    0.1388    0.5851   74.0407
     19994  0.000239  -7.6e-05    0.1399    0.6128   74.0727
     24649  0.000239  -7.6e-05    0.1477    0.5815   74.0346
     23628  0.000239  -7.6e-05    0.1477    0.5877   74.0513
     17977  0.000239  -7.5e-05    0.1393     0.604   74.0522
     20366  0.000239  -7.3e-05    0.1321    0.6207   74.0908
     18923  0.000239  -7.2e-05    0.1362    0.6155   74.0722
      5701   0.00024  -8.5e-05    0.0997    0.5828   73.9177
     17339   0.00024  -8.2e-05    0.1511    0.5683   74.0118
     21051   0.00024  -8.1e-05    0.0939    0.6021   73.9915
     22724   0.00024  -8.1e-05    0.1052    0.5839   73.9708
     19820   0.00024    -8e-05    0.0764    0.6077   73.9991
     22184   0.00024    -8e-05    0.0872    0.6027   73.9801
     22054   0.00024    -8e-05    0.0927    0.6087   74.0012
     22131   0.00024    -8e-05    0.0943    0.5859   73.9756
     16857   0.00024    -8e-05    0.1367    0.5797   74.0311
     22392   0.00024    -8e-05    0.1399    0.5936   74.0412
     17064   0.00024    -8e-05     0.144     0.581   74.0333
     23774   0.00024    -8e-05    0.1574    0.5852   74.0319
     23723   0.00024  -7.9e-05    0.0836    0.6062    73.994
     13776   0.00024  -7.9e-05    0.1325    0.5863   74.0387
     23713   0.00024  -7.9e-05    0.1408    0.5922   74.0333
      3586   0.00024  -7.9e-05     0.141     0.583   74.0544
     22702   0.00024  -7.9e-05    0.1412    0.5966   74.0319
     24095   0.00024  -7.9e-05    0.1434    0.5969   74.0508
     18868   0.00024  -7.9e-05    0.1463    0.5695   74.0163
     18840   0.00024  -7.9e-05    0.1476    0.5917   74.0555
     23542   0.00024  -7.9e-05    0.1504    0.5828   74.0327
     14563   0.00024  -7.9e-05    0.1516    0.5748   74.0206
     21377   0.00024  -7.8e-05    0.0922    0.5963   73.9927
     20063   0.00024  -7.8e-05    0.0972    0.6001    73.994
     23512   0.00024  -7.8e-05      0.13    0.5899   74.0351
     18060   0.00024  -7.8e-05    0.1335    0.5878   74.0493
     21833   0.00024  -7.8e-05    0.1339    0.5876   74.0484
     24054   0.00024  -7.8e-05    0.1347    0.5877   74.0388
     23066   0.00024  -7.8e-05    0.1409     0.584   74.0177
     22574   0.00024  -7.8e-05    0.1409    0.5894   74.0312
     24006   0.00024  -7.8e-05     0.142    0.5928   74.0483
     23802   0.00024  -7.8e-05    0.1435    0.5932   74.0406
     23553   0.00024  -7.8e-05    0.1438    0.5929   74.0406
     23871   0.00024  -7.8e-05    0.1456    0.5838    74.043
     23933   0.00024  -7.8e-05    0.1462    0.5937   74.0454
     20241   0.00024  -7.8e-05    0.1475    0.5688   74.0138
     23812   0.00024  -7.8e-05    0.1476    0.5928    74.032
     23926   0.00024  -7.8e-05    0.1516    0.5812   74.0318
      9485   0.00024  -7.8e-05    0.1551    0.5898   74.0202
     23107   0.00024  -7.8e-05    0.1587    0.5838   74.0209
     22159   0.00024  -7.8e-05    0.1593    0.5823   74.0373
     23886   0.00024  -7.7e-05    0.1424    0.5901   74.0581
     24117   0.00024  -7.7e-05    0.1425    0.5914   74.0292
     23949   0.00024  -7.7e-05    0.1438    0.5922   74.0461
     23592   0.00024  -7.7e-05    0.1441    0.5925   74.0467
     21762   0.00024  -7.7e-05    0.1478    0.5969   74.0538
     21987   0.00024  -7.7e-05    0.1486      0.58   74.0327
     23891   0.00024  -7.7e-05    0.1528    0.5773   74.0285
     25001   0.00024  -7.7e-05    0.1533    0.5835   74.0441
     21678   0.00024  -7.7e-05    0.1607    0.5841   74.0196
     20828   0.00024  -7.6e-05    0.1417    0.5869   74.0359
     20102   0.00024  -7.6e-05    0.1428    0.5893     74.05
     17742   0.00024  -7.6e-05    0.1517    0.5814   74.0378
     18205   0.00024  -7.6e-05    0.1549    0.6135   74.0597
     24286   0.00024  -7.5e-05    0.1405    0.5899   74.0413
     12906   0.00024  -7.5e-05    0.1418    0.5891   74.0266
     15418   0.00024  -7.5e-05    0.1425    0.5788   74.0354
     24436   0.00024  -7.5e-05    0.1443    0.5887   74.0429
     19941   0.00024  -7.4e-05    0.1464    0.6184   74.0783
     14614   0.00024  -7.3e-05    0.1609    0.6243   74.0917
     17333  0.000241  -8.5e-05    0.0984    0.5764   73.9275
     15532  0.000241  -8.3e-05    0.0917    0.5798   73.9481
     24128  0.000241  -8.3e-05    0.0975    0.5789   73.9463
     23430  0.000241  -8.3e-05    0.0998    0.5827   73.9537
     23030  0.000241  -8.3e-05    0.1009    0.5904   73.9565
     22838  0.000241  -8.3e-05     0.101    0.5879   73.9324
     22621  0.000241  -8.3e-05    0.1057    0.5885   73.9599
     22884  0.000241  -8.2e-05    0.0856     0.578   73.9419
     24181  0.000241  -8.2e-05    0.0939    0.5846   73.9466
     20611  0.000241  -8.2e-05    0.1068    0.5853   73.9711
     21536  0.000241  -8.1e-05    0.0769    0.5824   73.9331
     23329  0.000241  -8.1e-05     0.083    0.6037   73.9986
     23925  0.000241  -8.1e-05    0.1576    0.5842   74.0282
     19431  0.000241    -8e-05    0.0844    0.6057   74.0101
     21923  0.000241    -8e-05    0.0957    0.6013   74.0088
     20651  0.000241    -8e-05      0.15    0.5882   74.0396
     23884  0.000241    -8e-05    0.1515    0.5866   74.0303
     15297  0.000241  -7.9e-05    0.0967    0.5857   73.9838
     20393  0.000241  -7.9e-05    0.1324    0.5889   74.0285
     17674  0.000241  -7.9e-05    0.1454    0.5812   74.0335
     24582  0.000241  -7.9e-05    0.1457     0.588   74.0506
     19832  0.000241  -7.9e-05    0.1465    0.5658   74.0055
     24373  0.000241  -7.9e-05    0.1482    0.5834   74.0272
     20881  0.000241  -7.9e-05    0.1566    0.5834   74.0337
     20948  0.000241  -7.9e-05    0.1614    0.5828   74.0345
     22329  0.000241  -7.9e-05    0.1619    0.5739   74.0208
     21753  0.000241  -7.9e-05    0.1637    0.5707   74.0283
     16221  0.000241  -7.8e-05    0.0847    0.5976   73.9825
     24350  0.000241  -7.8e-05    0.1359    0.5876   74.0421
     19725  0.000241  -7.8e-05    0.1387    0.5914   74.0553
     20941  0.000241  -7.8e-05    0.1411    0.5852   74.0411
     24533  0.000241  -7.8e-05    0.1418    0.5924   74.0396
     18270  0.000241  -7.8e-05    0.1423    0.5944   74.0401
     20026  0.000241  -7.8e-05    0.1433    0.5856   74.0383
     23459  0.000241  -7.8e-05    0.1439    0.5837   74.0266
     23952  0.000241  -7.8e-05    0.1461    0.5945   74.0337
     23259  0.000241  -7.8e-05      0.15    0.5844   74.0391
     15728  0.000241  -7.8e-05    0.1519     0.591   74.0486
     18127  0.000241  -7.8e-05    0.1563    0.5837   74.0276
     20251  0.000241  -7.8e-05    0.1641    0.5671   74.0286
     23073  0.000241  -7.7e-05    0.0954    0.6009   73.9949
     24580  0.000241  -7.7e-05    0.1387      0.59   74.0406
     16475  0.000241  -7.7e-05    0.1449    0.5749   74.0254
     23069  0.000241  -7.7e-05     0.146    0.6209   74.0837
     17458  0.000241  -7.7e-05    0.1513    0.5811   74.0245
     24059  0.000241  -7.7e-05    0.1516    0.5843   74.0412
     23890  0.000241  -7.7e-05    0.1525    0.5801    74.029
     24249  0.000241  -7.7e-05    0.1538    0.5801   74.0319
     24062  0.000241  -7.7e-05    0.1551      0.58   74.0275
     23985  0.000241  -7.7e-05    0.1571    0.5821   74.0285
     23232  0.000241  -7.7e-05    0.1572    0.5781   74.0209
      9035  0.000241  -7.7e-05    0.1575    0.5833   74.0475
      5565  0.000241  -7.7e-05    0.1577    0.5806    74.035
     23978  0.000241  -7.7e-05    0.1578    0.5865   74.0457
     21874  0.000241  -7.6e-05    0.1325    0.5853   74.0561
     21490  0.000241  -7.6e-05    0.1392    0.5903   74.0413
     24255  0.000241  -7.6e-05    0.1494    0.5851    74.048
     24364  0.000241  -7.6e-05    0.1529    0.5818   74.0239
     24714  0.000241  -7.6e-05    0.1579    0.5829   74.0428
     24038  0.000241  -7.5e-05    0.1387    0.5896   74.0614
     18643  0.000241  -7.5e-05    0.1563    0.5784   74.0407
     24089  0.000241  -7.5e-05    0.1592    0.5798   74.0348
     23593  0.000242  -8.6e-05     0.096    0.5882   73.9285
     22943  0.000242  -8.5e-05    0.0884    0.5851   73.9238
     23580  0.000242  -8.5e-05    0.0947    0.5859    73.928
     23795  0.000242  -8.5e-05    0.1049    0.5813   73.9348
     19222  0.000242  -8.5e-05    0.1074     0.575   73.9326
     22343  0.000242  -8.4e-05     0.081    0.5809   73.9422
     19354  0.000242  -8.4e-05    0.0936    0.5761   73.9182
     23477  0.000242  -8.4e-05    0.0945    0.5861   73.9408
     23982  0.000242  -8.4e-05    0.0948    0.5871   73.9564
     23218  0.000242  -8.4e-05    0.0949    0.5835    73.941
      8079  0.000242  -8.4e-05    0.0965    0.5844   73.9206
     22686  0.000242  -8.4e-05    0.0968    0.5809   73.9416
     16283  0.000242  -8.4e-05    0.0994    0.5816   73.9305
     22926  0.000242  -8.4e-05    0.1002     0.575   73.9388
     23596  0.000242  -8.4e-05    0.1002    0.5834    73.942
     22594  0.000242  -8.4e-05    0.1058    0.5774   73.9431
     22848  0.000242  -8.4e-05    0.1066    0.5915   73.9651
     23054  0.000242  -8.4e-05    0.1101    0.5852   73.9328
     13846  0.000242  -8.3e-05     0.091    0.5825   73.9557
     20684  0.000242  -8.3e-05    0.0962     0.582   73.9425
     22378  0.000242  -8.3e-05    0.0996    0.5805   73.9441
     24028  0.000242  -8.3e-05    0.1003      0.58   73.9587
     12260  0.000242  -8.3e-05    0.1014    0.5782   73.9226
     20003  0.000242  -8.3e-05    0.1029    0.5777   73.9483
     20042  0.000242  -8.3e-05    0.1034    0.5832   73.9286
     22428  0.000242  -8.2e-05     0.095    0.5865   73.9704
     22615  0.000242  -8.2e-05    0.0976    0.5883   73.9853
     23908  0.000242  -8.2e-05    0.0992    0.5807   73.9263
     23851  0.000242  -8.2e-05    0.1009    0.5793   73.9465
     22838  0.000242  -8.2e-05    0.1015    0.5812   73.9513
     22984  0.000242  -8.2e-05    0.1025    0.5821   73.9509
     16805  0.000242  -8.2e-05     0.103     0.588   73.9523
     22662  0.000242  -8.2e-05    0.1068    0.5856    73.942
     22990  0.000242  -8.2e-05    0.1116    0.5748   73.9442
     16958  0.000242  -8.1e-05    0.0901     0.586    73.973
     16041  0.000242  -8.1e-05     0.096    0.5822   73.9341
     24005  0.000242  -8.1e-05    0.0981    0.5816   73.9523
     20877  0.000242  -8.1e-05     0.106     0.585   73.9805
     22593  0.000242  -8.1e-05    0.1636    0.5796   74.0224
     16589  0.000242    -8e-05    0.0924    0.5748   73.9141
     22420  0.000242  -7.9e-05    0.0901    0.6026   73.9986
     24656  0.000242  -7.9e-05    0.1386    0.5925   74.0388
     22938  0.000242  -7.8e-05    0.0974    0.6079    73.997
     20184  0.000242  -7.8e-05    0.1022    0.5937   73.9872
     24987  0.000242  -7.8e-05    0.1377    0.5877   74.0308
     11091  0.000242  -7.8e-05    0.1493    0.5808   74.0243
     22787  0.000242  -7.8e-05    0.1578    0.5788   74.0404
     24079  0.000242  -7.7e-05    0.1552    0.5825    74.037
     23739  0.000242  -7.7e-05    0.1579    0.5806    74.035
     23383  0.000242  -7.6e-05    0.1411    0.5908   74.0635
     24592  0.000242  -7.5e-05    0.1587    0.5887   74.0461
     18407  0.000243  -8.7e-05    0.1182    0.5839   73.9811
     23840  0.000243  -8.5e-05    0.0928    0.5817   73.9251
     19281  0.000243  -8.5e-05    0.0972    0.5831   73.9159
     19901  0.000243  -8.5e-05    0.0981    0.5831   73.9217
     22995  0.000243  -8.5e-05    0.0988    0.5841   73.9416
     22649  0.000243  -8.5e-05       0.1    0.5777   73.9277
     24026  0.000243  -8.5e-05    0.1004    0.5754   73.9496
     21615  0.000243  -8.5e-05    0.1013    0.5871   73.9537
     23885  0.000243  -8.5e-05    0.1015    0.5822   73.9278
     23859  0.000243  -8.5e-05    0.1043    0.5867   73.9241
     10374  0.000243  -8.5e-05    0.1052    0.5892   73.9869
     22044  0.000243  -8.5e-05     0.106    0.5805   73.9218
     21711  0.000243  -8.4e-05    0.0903    0.5797   73.9249
     20931  0.000243  -8.4e-05    0.0903    0.5865   73.9471
     18852  0.000243  -8.4e-05    0.0921     0.579   73.9333
     23199  0.000243  -8.4e-05    0.0921    0.5893   73.9571
     23145  0.000243  -8.4e-05    0.0929    0.5857   73.9381
     22121  0.000243  -8.4e-05    0.0953    0.5742   73.9198
     16675  0.000243  -8.4e-05    0.0953    0.5768   73.9346
     22738  0.000243  -8.4e-05    0.0953    0.5787   73.9095
     23275  0.000243  -8.4e-05    0.0961    0.5735   73.9465
     17403  0.000243  -8.4e-05    0.0979    0.5733   73.9195
     23083  0.000243  -8.4e-05    0.0983    0.5803   73.9564
     19514  0.000243  -8.4e-05     0.099    0.5882   73.9471
     22816  0.000243  -8.4e-05    0.0993    0.5806   73.9429
     11987  0.000243  -8.4e-05    0.1001    0.5706   73.9383
     20988  0.000243  -8.4e-05    0.1004    0.5731   73.9279
     23525  0.000243  -8.4e-05    0.1004    0.5841   73.9296
     22742  0.000243  -8.4e-05    0.1018    0.5734   73.9428
     24591  0.000243  -8.4e-05    0.1024    0.5812   73.9229
     24338  0.000243  -8.4e-05    0.1045      0.58   73.9308
     17642  0.000243  -8.4e-05     0.105    0.5843   73.9501
     17909  0.000243  -8.4e-05    0.1076    0.5791   73.9488
     24824  0.000243  -8.3e-05    0.0886    0.5891   73.9447
     24061  0.000243  -8.3e-05    0.0897    0.5861   73.9509
     21892  0.000243  -8.3e-05     0.092    0.5766   73.9323
     23638  0.000243  -8.3e-05    0.0934    0.5837   73.9259
     23459  0.000243  -8.3e-05    0.0958    0.5753   73.9442
     24268  0.000243  -8.3e-05     0.096    0.5798    73.938
     19538  0.000243  -8.3e-05    0.0962    0.5817   73.9323
     23356  0.000243  -8.3e-05    0.0962    0.5833   73.9319
     24300  0.000243  -8.3e-05    0.0962    0.5863   73.9595
     23663  0.000243  -8.3e-05    0.0965    0.5847   73.9261
     23725  0.000243  -8.3e-05    0.0975    0.5786   73.9047
     23495  0.000243  -8.3e-05    0.0977    0.5828   73.9383
     22964  0.000243  -8.3e-05    0.0982    0.5828   73.9511
     21177  0.000243  -8.3e-05    0.0984    0.5858   73.9342
     23622  0.000243  -8.3e-05    0.0986    0.5716   73.9411
     21173  0.000243  -8.3e-05    0.0987    0.5875   73.9275
     23850  0.000243  -8.3e-05    0.0992    0.5738   73.9452
     16055  0.000243  -8.3e-05    0.0992    0.5822    73.922
      4468  0.000243  -8.3e-05    0.1003     0.581   73.9156
     22212  0.000243  -8.3e-05    0.1008    0.5861   73.9489
     23065  0.000243  -8.3e-05    0.1012    0.5846   73.9379
     23039  0.000243  -8.3e-05    0.1013    0.5789   73.9263
     18405  0.000243  -8.3e-05    0.1019    0.5923   73.9572
     22302  0.000243  -8.3e-05    0.1029    0.5871   73.9265
     11144  0.000243  -8.3e-05    0.1071    0.5759   73.9288
     22893  0.000243  -8.3e-05    0.1075    0.5857    73.942
     17847  0.000243  -8.3e-05    0.1086    0.5764   73.9408
     23006  0.000243  -8.3e-05    0.1088    0.5806   73.9576
     23917  0.000243  -8.2e-05    0.0899     0.585   73.9579
     23544  0.000243  -8.2e-05    0.0906    0.5832   73.9296
     23044  0.000243  -8.2e-05    0.0925    0.5803   73.9477
     19540  0.000243  -8.2e-05    0.0937    0.5901   73.9418
     23556  0.000243  -8.2e-05    0.0944    0.5788   73.9339
     22721  0.000243  -8.2e-05    0.0955     0.582   73.9321
     24492  0.000243  -8.2e-05    0.0955    0.5842    73.956
     24370  0.000243  -8.2e-05    0.0956    0.5785   73.9417
     21363  0.000243  -8.2e-05    0.0976    0.5815   73.9097
     21982  0.000243  -8.2e-05    0.0976    0.5817   73.9269
     23988  0.000243  -8.2e-05    0.0986    0.5818   73.9432
     23060  0.000243  -8.2e-05     0.099    0.5855   73.9527
     20247  0.000243  -8.2e-05    0.0992    0.5825   73.9335
     20566  0.000243  -8.2e-05    0.1011    0.5924    73.961
     22696  0.000243  -8.2e-05    0.1021    0.5805   73.9543
     22651  0.000243  -8.2e-05    0.1045    0.5843    73.964
     22083  0.000243  -8.2e-05    0.1047     0.578   73.9473
     22854  0.000243  -8.2e-05    0.1047    0.5926   73.9711
     23288  0.000243  -8.2e-05    0.1052    0.5764   73.9576
     22430  0.000243  -8.2e-05    0.1078    0.5856   73.9698
     13807  0.000243  -8.2e-05    0.1079    0.5708   73.9402
     23127  0.000243  -8.2e-05      0.11    0.5809    73.938
     12460  0.000243  -8.2e-05    0.1112    0.5954   73.9606
      9945  0.000243  -8.1e-05    0.0911    0.5716    73.922
     23542  0.000243  -8.1e-05    0.0922    0.5799   73.9522
     15484  0.000243  -8.1e-05    0.0962     0.574   73.9378
     23869  0.000243  -8.1e-05    0.0974    0.5745   73.9407
     21687  0.000243  -8.1e-05    0.0981    0.5883   73.9778
     22645  0.000243  -8.1e-05    0.0982    0.5778   73.9501
     14865  0.000243  -8.1e-05    0.0989    0.5788   73.9351
     22649  0.000243  -8.1e-05    0.0996    0.5827   73.9543
     12672  0.000243  -8.1e-05    0.1027    0.5671   73.9405
     22568  0.000243  -8.1e-05    0.1041     0.583   73.9638
     23102  0.000243  -8.1e-05    0.1044    0.6015   74.0023
     23100  0.000243  -8.1e-05    0.1073    0.5891    73.989
     17204  0.000243  -8.1e-05    0.1199    0.5777   73.9596
     21255  0.000243    -8e-05    0.0815    0.6023   73.9909
     23360  0.000243    -8e-05     0.103    0.6051   74.0001
     10945  0.000243    -8e-05    0.1043    0.5829   73.9273
     22567  0.000243  -7.9e-05    0.0934    0.5991   73.9873
     23451  0.000243  -7.9e-05    0.1047    0.6017   73.9883
     23380  0.000243  -7.9e-05    0.1049    0.6022    74.002
     19378  0.000243  -7.9e-05    0.1054    0.6014   73.9954
     23412  0.000243  -7.9e-05    0.1551    0.5825    74.027
     22589  0.000243  -7.8e-05    0.0885    0.6004   74.0078
     22086  0.000243  -7.8e-05    0.0967    0.5997   73.9805
     22642  0.000243  -7.8e-05    0.1037    0.6006   73.9997
     16401  0.000243  -7.8e-05    0.1445    0.5856   74.0373
     18537  0.000244  -8.5e-05    0.0941    0.5777   73.9566
     23613  0.000244  -8.5e-05    0.0961    0.5795   73.9405
     21609  0.000244  -8.5e-05    0.0962    0.5732   73.9191
     23796  0.000244  -8.5e-05    0.0989    0.5762   73.9212
     11762  0.000244  -8.5e-05       0.1    0.5786   73.9276
     24031  0.000244  -8.5e-05     0.101    0.5829   73.9176
     24110  0.000244  -8.5e-05     0.103    0.5834   73.9352
     23407  0.000244  -8.4e-05    0.0892    0.5856   73.9376
     22956  0.000244  -8.4e-05    0.0943    0.5792   73.9358
     21938  0.000244  -8.4e-05     0.095    0.5821   73.9326
     24021  0.000244  -8.4e-05    0.0963    0.5785   73.9371
     14268  0.000244  -8.4e-05    0.0966    0.5779    73.934
     19670  0.000244  -8.4e-05    0.0968    0.5775   73.9121
     18341  0.000244  -8.4e-05    0.0998    0.5744   73.9373
     23089  0.000244  -8.4e-05    0.1003     0.578    73.935
     19629  0.000244  -8.4e-05    0.1013    0.5778   73.9218
     19306  0.000244  -8.4e-05    0.1036    0.5783   73.9412
     16278  0.000244  -8.4e-05    0.1046    0.5792   73.9353
     23535  0.000244  -8.4e-05    0.1113    0.5801    73.949
     22599  0.000244  -8.4e-05    0.1194    0.5698   73.9495
     23950  0.000244  -8.3e-05     0.092    0.5847   73.9433
     24306  0.000244  -8.3e-05    0.0934    0.5838   73.9517
     21166  0.000244  -8.3e-05    0.0939    0.5864   73.9472
     18857  0.000244  -8.3e-05    0.0947      0.57   73.9438
     21542  0.000244  -8.3e-05    0.0952    0.5882   73.9395
     16865  0.000244  -8.3e-05    0.0954    0.5843   73.9586
     23177  0.000244  -8.3e-05    0.0962    0.5771   73.9262
     22987  0.000244  -8.3e-05    0.0977    0.5838   73.9432
     23264  0.000244  -8.3e-05    0.0983    0.5854   73.9384
     23668  0.000244  -8.3e-05    0.0984    0.5861   73.9468
     23016  0.000244  -8.3e-05    0.0989    0.5756     73.93
