1593600 0.0002560 -0.0000950 0.1841000 0.4842000 73.6560000
1271498 0.0002570 -0.0000930 0.1787000 0.4832000 73.6650000
1195454 0.0002550 -0.0000940 0.1797000 0.4634000 73.6680000
1185615 0.0002560 -0.0000920 0.1804000 0.4838000 73.6570000
1104859 0.0002540 -0.0000970 0.1786000 0.4751000 73.6870000
1076041 0.0002550 -0.0000950 0.1725000 0.4719000 73.6830000
1063579 0.0002560 -0.0000920 0.1894000 0.4770000 73.6610000
1057935 0.0002560 -0.0000940 0.1866000 0.4817000 73.6600000
995744 0.0002570 -0.0000940 0.1781000 0.4853000 73.6400000
994213 0.0002540 -0.0000950 0.1823000 0.4894000 73.6410000
987897 0.0002540 -0.0000960 0.1787000 0.4780000 73.6630000
987787 0.0002550 -0.0000920 0.1767000 0.4852000 73.6420000
987220 0.0002560 -0.0000910 0.1749000 0.4842000 73.6390000
977986 0.0002540 -0.0000920 0.1823000 0.4866000 73.6470000
973640 0.0002580 -0.0000930 0.1769000 0.4861000 73.6390000
966256 0.0002560 -0.0000940 0.1824000 0.4839000 73.6700000
966200 0.0002550 -0.0000940 0.1877000 0.4881000 73.6590000
955526 0.0002570 -0.0000910 0.1782000 0.4824000 73.6450000
951454 0.0002570 -0.0000930 0.1779000 0.4888000 73.6500000
948721 0.0002540 -0.0000960 0.1669000 0.4756000 73.6660000
943740 0.0002540 -0.0000950 0.1746000 0.4616000 73.6740000
940579 0.0002560 -0.0000950 0.1752000 0.4681000 73.6720000
940474 0.0002560 -0.0000960 0.1753000 0.4631000 73.6800000
933579 0.0002540 -0.0000960 0.1775000 0.4710000 73.6680000
931564 0.0002540 -0.0000970 0.1818000 0.4898000 73.6620000
929609 0.0002560 -0.0000950 0.1695000 0.4715000 73.6650000
929372 0.0002540 -0.0000940 0.1682000 0.4725000 73.6660000
927441 0.0002580 -0.0000950 0.1687000 0.4830000 73.6410000
924699 0.0002550 -0.0000960 0.1745000 0.4651000 73.6730000
924556 0.0002560 -0.0000930 0.1714000 0.4673000 73.6620000
922508 0.0002540 -0.0000940 0.1726000 0.4847000 73.6470000
919839 0.0002560 -0.0000940 0.1784000 0.4680000 73.7030000
913723 0.0002550 -0.0000960 0.1815000 0.4840000 73.6420000
913719 0.0002560 -0.0000920 0.1738000 0.4844000 73.6380000
912324 0.0002570 -0.0000940 0.1712000 0.4809000 73.6550000
911502 0.0002550 -0.0000940 0.1901000 0.4903000 73.6570000
911326 0.0002550 -0.0000950 0.1689000 0.4677000 73.6800000
910538 0.0002560 -0.0000930 0.1839000 0.4874000 73.6440000
908077 0.0002540 -0.0000940 0.1752000 0.4901000 73.6650000
907751 0.0002540 -0.0000920 0.1784000 0.4750000 73.6600000
906978 0.0002540 -0.0000930 0.1807000 0.4780000 73.6580000
904898 0.0002550 -0.0000980 0.1772000 0.4855000 73.6570000
904508 0.0002570 -0.0000930 0.1860000 0.4835000 73.6370000
903024 0.0002550 -0.0000940 0.1745000 0.4644000 73.6910000
902430 0.0002530 -0.0000940 0.1759000 0.4766000 73.6820000
902326 0.0002560 -0.0000950 0.1782000 0.4856000 73.6550000
901559 0.0002550 -0.0000970 0.1723000 0.4810000 73.6610000
901423 0.0002530 -0.0000950 0.1719000 0.4680000 73.6610000
900359 0.0002560 -0.0000930 0.1739000 0.4594000 73.6720000
897299 0.0002560 -0.0000950 0.1778000 0.4839000 73.6630000
896836 0.0002560 -0.0000960 0.1673000 0.4701000 73.6740000
896770 0.0002560 -0.0000960 0.1766000 0.4756000 73.6600000
893870 0.0002570 -0.0000940 0.1797000 0.4836000 73.6580000
893315 0.0002540 -0.0000930 0.1771000 0.4875000 73.6510000
892981 0.0002540 -0.0000970 0.1771000 0.4673000 73.6720000
891193 0.0002540 -0.0000950 0.1675000 0.4713000 73.6860000
891066 0.0002550 -0.0000960 0.1663000 0.4698000 73.6800000
890505 0.0002540 -0.0000940 0.1784000 0.4747000 73.6640000
890383 0.0002540 -0.0000950 0.1759000 0.4662000 73.6650000
888707 0.0002550 -0.0000930 0.1780000 0.4781000 73.6480000
888145 0.0002540 -0.0000970 0.1802000 0.4791000 73.6720000
886206 0.0002550 -0.0000940 0.1718000 0.4779000 73.6620000
884521 0.0002530 -0.0000920 0.1781000 0.4869000 73.6390000
884346 0.0002570 -0.0000940 0.1728000 0.4719000 73.6570000
883957 0.0002540 -0.0000930 0.1755000 0.4831000 73.6580000
882618 0.0002550 -0.0000930 0.1739000 0.4698000 73.6790000
882336 0.0002550 -0.0000930 0.1734000 0.4831000 73.6530000
882130 0.0002540 -0.0000950 0.1761000 0.4652000 73.6720000
876489 0.0002540 -0.0000940 0.1793000 0.4758000 73.6610000
870740 0.0002560 -0.0000920 0.1728000 0.4875000 73.6510000
869303 0.0002550 -0.0000960 0.1773000 0.4825000 73.6640000
868664 0.0002530 -0.0000950 0.1780000 0.4831000 73.6570000
865439 0.0002560 -0.0000930 0.1707000 0.4888000 73.6580000
864137 0.0002570 -0.0000930 0.1810000 0.4856000 73.6680000
863734 0.0002540 -0.0000930 0.1814000 0.4771000 73.6510000
856474 0.0002560 -0.0000910 0.1709000 0.4832000 73.6440000
853093 0.0002560 -0.0000950 0.1766000 0.4690000 73.6890000
853028 0.0002540 -0.0000930 0.1774000 0.4720000 73.6770000
851921 0.0002570 -0.0000960 0.1723000 0.4806000 73.6720000
