goldcmp36_2007_09_01_06_31_43 1188621103
goldcmp36_2007_09_01_06_55_57 1188622557
goldcmp36_2007_09_01_07_20_12 1188624012
goldcmp36_2007_09_01_07_44_26 1188625466
goldcmp36_2007_09_01_08_08_40 1188626920
goldcmp36_2007_09_01_08_43_00 1188628980
goldcmp36_2007_09_01_09_18_16 1188631096
goldcmp36_2007_09_01_10_16_07 1188634567
goldcmp36_2007_09_01_10_40_36 1188636036
goldcmp36_2007_09_01_11_04_36 1188637476
goldcmp36_2007_09_01_11_29_04 1188638944
goldcmp36_2007_09_01_11_53_19 1188640399
goldcmp36_2007_09_01_12_18_02 1188641882
goldcmp36_2007_09_01_12_42_16 1188643336
goldcmp36_2007_09_01_13_06_16 1188644776
goldcmp36_2007_09_01_13_30_16 1188646216
goldcmp36_2007_09_01_13_54_45 1188647685
goldcmp36_2007_09_01_14_19_28 1188649168
goldcmp36_2007_09_01_14_43_28 1188650608
goldcmp36_2007_09_01_15_07_28 1188652048
goldcmp36_2007_09_01_15_31_28 1188653488
goldcmp36_2007_09_01_15_56_26 1188654986
goldcmp36_2007_09_01_16_20_55 1188656455
goldcmp36_2007_09_01_16_45_24 1188657924
goldcmp36_2007_09_01_17_10_21 1188659421
goldcmp36_2007_09_01_17_34_50 1188660890
goldcmp36_2007_09_01_17_59_19 1188662359
goldcmp36_2007_09_01_18_23_33 1188663813
goldcmp36_2007_09_01_18_49_00 1188665340
goldcmp36_2007_09_01_19_13_28 1188666808
goldcmp36_2007_09_01_19_38_12 1188668292
goldcmp36_2007_09_01_20_04_36 1188669876
goldcmp36_2007_09_01_20_29_04 1188671344
goldcmp36_2007_09_01_20_53_04 1188672784
goldcmp36_2007_09_01_21_17_04 1188674224
goldcmp36_2007_09_01_21_41_19 1188675679
goldcmp36_2007_09_01_22_05_19 1188677119
goldcmp36_2007_09_01_22_29_19 1188678559
goldcmp36_2007_09_01_22_54_16 1188680056
goldcmp36_2007_09_01_23_18_45 1188681525
goldcmp36_2007_09_01_23_45_09 1188683109
goldcmp36_2007_09_02_00_09_09 1188684549
goldcmp36_2007_09_02_00_33_24 1188686004
goldcmp36_2007_09_02_00_57_24 1188687444
goldcmp36_2007_09_02_01_21_38 1188688898
goldcmp36_2007_09_02_01_46_21 1188690381
goldcmp36_2007_09_02_02_10_21 1188691821
goldcmp36_2007_09_02_02_34_50 1188693290
goldcmp36_2007_09_02_02_59_04 1188694744
goldcmp36_2007_09_02_03_23_33 1188696213
goldcmp36_2007_09_02_03_47_48 1188697668
goldcmp36_2007_09_02_04_11_48 1188699108
goldcmp36_2007_09_02_04_37_28 1188700648
goldcmp36_2007_09_02_05_01_43 1188702103
goldcmp36_2007_09_02_05_26_26 1188703586
goldcmp36_2007_09_02_05_50_40 1188705040
goldcmp36_2007_09_02_05_53_19 1188705199
goldcmp36_2007_09_02_06_17_19 1188706639
goldcmp36_2007_09_02_06_41_33 1188708093
goldcmp36_2007_09_02_07_05_33 1188709533
goldcmp36_2007_09_02_07_29_48 1188710988
goldcmp36_2007_09_02_08_26_26 1188714386
goldcmp36_2007_09_02_08_50_26 1188715826
goldcmp36_2007_09_02_09_14_26 1188717266
goldcmp36_2007_09_02_09_38_26 1188718706
goldcmp36_2007_09_02_10_02_26 1188720146
goldcmp36_2007_09_02_10_26_26 1188721586
goldcmp36_2007_09_02_10_50_40 1188723040
goldcmp36_2007_09_02_11_14_55 1188724495
goldcmp36_2007_09_02_11_40_07 1188726007
goldcmp36_2007_09_02_12_04_07 1188727447
goldcmp36_2007_09_02_12_28_21 1188728901
goldcmp36_2007_09_02_12_52_36 1188730356
goldcmp36_2007_09_02_13_17_04 1188731824
goldcmp36_2007_09_02_13_41_19 1188733279
goldcmp36_2007_09_02_14_05_33 1188734733
goldcmp36_2007_09_02_14_29_48 1188736188
goldcmp36_2007_09_02_14_54_31 1188737671
goldcmp36_2007_09_02_15_19_00 1188739140
goldcmp36_2007_09_02_15_43_43 1188740623
goldcmp36_2007_09_02_16_00_16 1188741616
goldcmp36_2007_09_02_16_24_31 1188743071
goldcmp36_2007_09_02_16_48_45 1188744525
goldcmp36_2007_09_02_17_13_14 1188745994
goldcmp36_2007_09_02_17_37_28 1188747448
goldcmp36_2007_09_02_18_01_43 1188748903
goldcmp36_2007_09_02_18_27_52 1188750472
goldcmp36_2007_09_02_18_52_07 1188751927
goldcmp36_2007_09_02_19_16_21 1188753381
goldcmp36_2007_09_02_19_40_50 1188754850
goldcmp36_2007_09_02_20_05_04 1188756304
goldcmp36_2007_09_02_20_29_19 1188757759
goldcmp36_2007_09_02_20_53_19 1188759199
goldcmp36_2007_09_02_21_17_48 1188760668
goldcmp36_2007_09_02_21_43_00 1188762180
goldcmp36_2007_09_02_22_07_28 1188763648
goldcmp36_2007_09_02_22_31_28 1188765088
goldcmp36_2007_09_02_22_55_57 1188766557
goldcmp36_2007_09_02_23_20_12 1188768012
goldcmp36_2007_09_02_23_44_55 1188769495
goldcmp36_2007_09_03_00_09_09 1188770949
goldcmp36_2007_09_03_00_33_38 1188772418
goldcmp36_2007_09_03_00_58_21 1188773901
goldcmp36_2007_09_03_01_22_36 1188775356
goldcmp36_2007_09_03_01_42_31 1188776551
goldcmp36_2007_09_03_02_06_31 1188777991
goldcmp36_2007_09_03_02_31_00 1188779460
goldcmp36_2007_09_03_02_55_00 1188780900
goldcmp36_2007_09_03_03_19_28 1188782368
goldcmp36_2007_09_03_03_43_43 1188783823
goldcmp36_2007_09_03_04_07_57 1188785277
goldcmp36_2007_09_03_04_32_40 1188786760
goldcmp36_2007_09_03_04_56_55 1188788215
goldcmp36_2007_09_03_05_20_55 1188789655
goldcmp36_2007_09_03_05_45_24 1188791124
goldcmp36_2007_09_03_06_51_38 1188795098
goldcmp36_2007_09_03_07_15_38 1188796538
goldcmp36_2007_09_03_07_40_21 1188798021
goldcmp36_2007_09_03_08_04_21 1188799461
goldcmp36_2007_09_03_09_11_33 1188803493
goldcmp36_2007_09_03_09_36_02 1188804962
goldcmp36_2007_09_03_10_00_16 1188806416
goldcmp36_2007_09_03_10_24_31 1188807871
goldcmp36_2007_09_03_10_48_45 1188809325
goldcmp36_2007_09_03_11_13_00 1188810780
goldcmp36_2007_09_03_11_37_43 1188812263
goldcmp36_2007_09_03_12_16_21 1188814581
goldcmp36_2007_09_03_12_40_21 1188816021
goldcmp36_2007_09_03_13_05_33 1188817533
goldcmp36_2007_09_03_13_29_48 1188818988
goldcmp36_2007_09_03_13_34_50 1188819290
goldcmp36_2007_09_03_13_59_04 1188820744
goldcmp36_2007_09_03_14_28_14 1188822494
goldcmp36_2007_09_03_14_56_31 1188824191
goldcmp36_2007_09_04_22_40_40 1188938440
goldcmp36_2007_09_04_23_16_22 1188940582
goldcmp36_2007_09_04_23_44_42 1188942282
goldcmp36_2007_09_05_00_12_18 1188943938
goldcmp36_2007_09_05_00_40_22 1188945622
goldcmp36_2007_09_05_01_08_27 1188947307
goldcmp36_2007_09_05_01_37_58 1188949078
goldcmp36_2007_09_05_02_07_30 1188950850
goldcmp36_2007_09_05_02_42_03 1188952923
goldcmp36_2007_09_05_03_12_46 1188954766
goldcmp36_2007_09_05_03_40_37 1188956437
goldcmp36_2007_09_05_04_09_10 1188958150
goldcmp36_2007_09_05_04_37_15 1188959835
goldcmp36_2007_09_05_05_05_06 1188961506
goldcmp36_2007_09_05_05_34_22 1188963262
goldcmp36_2007_09_05_06_02_56 1188964976
goldcmp36_2007_09_05_06_35_34 1188966934
goldcmp36_2007_09_05_07_07_30 1188968850
goldcmp36_2007_09_05_07_40_51 1188970851
goldcmp36_2007_09_05_08_59_06 1188975546
goldcmp36_2007_09_05_09_23_20 1188977000
goldcmp36_2007_09_05_09_47_20 1188978440
goldcmp36_2007_09_05_10_11_20 1188979880
goldcmp36_2007_09_05_10_51_39 1188982299
goldcmp36_2007_09_05_11_15_39 1188983739
goldcmp36_2007_09_05_11_39_54 1188985194
goldcmp36_2007_09_05_12_04_08 1188986648
goldcmp36_2007_09_05_12_29_30 1188988170
goldcmp36_2007_09_05_13_14_34 1188990874
goldcmp36_2007_09_05_13_42_51 1188992571
goldcmp36_2007_09_05_14_53_42 1188996822
goldcmp36_2007_09_05_15_22_32 1188998552
goldcmp36_2007_09_05_15_51_06 1189000266
goldcmp36_2007_09_05_16_19_06 1189001946
goldcmp36_2007_09_05_16_47_06 1189003626
goldcmp36_2007_09_05_17_15_22 1189005322
goldcmp36_2007_09_05_17_43_22 1189007002
goldcmp36_2007_09_05_18_21_10 1189009270
goldcmp36_2007_09_05_18_49_10 1189010950
goldcmp36_2007_09_05_19_17_27 1189012647
goldcmp36_2007_09_05_19_45_27 1189014327
goldcmp36_2007_09_05_20_13_44 1189016024
goldcmp36_2007_09_05_20_54_54 1189018494
goldcmp36_2007_09_05_21_19_22 1189019962
goldcmp36_2007_09_05_21_43_37 1189021417
goldcmp36_2007_09_05_22_07_37 1189022857
goldcmp36_2007_09_05_22_31_51 1189024311
goldcmp36_2007_09_05_22_55_51 1189025751
goldcmp36_2007_09_05_23_19_51 1189027191
